customer_id,balance,products_number,credit_card,active_member,estimated_salary,churn
15617866,119785.47,2,1,1,107534.32,0
15667751,140137.15,1,1,0,194073.33,0
15669411,107467.56,1,1,0,126233.18,1
15789425,98218.04,2,1,0,182354.46,1
15570943,133607.75,1,1,1,120586.32,0
15685829,0,2,1,1,50578.4,0
15721917,95139.41,1,1,1,86575.46,0
15776047,0,2,0,1,153392.28,0
15716024,0,2,1,0,115509.59,0
15675328,0,2,1,0,82176.48,0
15604314,97331.19,1,1,0,63717.49,0
15658339,139265.63,2,1,1,198745.94,0
15630402,0,1,0,1,5719.11,0
15689616,168094.01,1,0,0,20058.61,0
15774224,131563.88,2,1,0,170638.98,0
15701291,0,2,1,0,30607.11,0
15719606,0,2,0,0,37171.46,0
15644119,0,1,1,1,42589.33,0
15646859,107363.29,1,1,1,66799.28,0
15606836,94493.03,1,0,1,101866.39,0
15664150,170214.23,2,1,0,49284,0
15624510,139781.06,1,1,0,27445.4,1
15810944,0,2,1,0,70760.69,0
15668575,148610.41,3,0,1,104502.02,1
15603246,170241.7,2,1,1,165407.96,0
15804002,128306.83,1,1,1,113580.79,0
15728773,0,2,1,1,45978.39,0
15598044,0,1,1,1,152012.36,0
15694829,175454,1,0,1,77349.92,0
15600575,0,2,1,0,47322.05,0
15727311,100885.93,2,1,1,38772.65,0
15570769,93320.8,1,1,1,24489.44,0
15606274,63176.44,2,1,1,14466.08,0
15746139,139451.67,1,0,0,63142.12,0
15704987,49113.75,1,1,0,41858.43,0
15628972,123906.22,3,1,1,127443.82,1
15697686,0,2,1,1,84151.98,0
15733883,0,2,0,0,58595.64,0
15617482,131441.51,1,1,0,37240.11,1
15704583,0,1,1,0,114522.68,1
15621083,136325.48,2,1,1,72549.27,1
15649487,113150.44,2,1,0,176712.59,1
15736760,0,1,0,0,152855.96,0
15714658,0,2,1,1,73371.65,0
15599081,102785.16,1,1,1,70323.68,0
15705113,83264.28,1,0,0,9663.28,0
15631159,72252.64,2,1,1,142514.66,0
15792818,148051.52,1,1,0,118623.94,0
15633531,138489.66,1,1,1,68400.14,0
15744529,0,2,1,1,115291.86,0
15669656,111589.33,1,1,1,170382.99,0
15581198,122104.79,1,1,0,112946.67,1
15729054,96106.83,1,1,1,79812.77,0
15573452,115930.87,1,1,0,19862.78,0
15776733,124513.66,2,1,0,158610.89,0
15724858,0,1,1,0,191212.63,1
15713144,0,1,1,0,61931.21,0
15690188,0,1,1,1,58043.02,1
15689425,100988.39,2,1,0,22247.27,0
15671766,118577.24,1,1,1,31448.52,0
15782806,0,2,1,0,146875.86,0
15764419,0,2,1,1,116081.93,0
15591915,0,1,0,1,73669.94,1
15772798,0,2,1,1,93959.96,0
15792008,0,2,0,1,158918.03,0
15715541,113311.11,1,1,1,198193.75,0
15639277,0,1,0,0,13160.03,0
15798850,0,2,1,0,4660.91,0
15776348,124365.42,1,0,0,180197.74,1
15727696,147249.29,2,1,1,63023.02,0
15793813,103688.19,1,0,1,118971.74,0
15694395,138740.24,2,0,0,154700.61,0
15764195,111900.14,1,1,1,97577.17,0
15744919,152760.24,1,1,1,48990.5,0
15671655,143966.3,2,1,1,140262.96,1
15654901,141556.96,1,1,0,130189.53,0
15649136,0,2,1,1,16301.91,0
15775562,0,2,1,0,126962.41,0
15807481,0,1,1,1,158750.53,0
15642885,0,2,1,0,199644.2,0
15789109,0,1,1,1,144272.71,1
15814004,0,2,0,1,98320.27,0
15673619,162560.32,1,1,0,64129.03,0
15595135,123229.46,1,1,0,181221.09,0
15583681,76665.71,2,1,1,163809.08,0
15605000,140278.99,3,1,1,171457.06,1
15718071,0,2,0,1,15801.02,0
15679760,115764.32,2,0,0,102950.79,0
15654574,131142.53,2,1,0,174918.46,0
15577178,68375.27,1,1,0,193160.25,1
15595324,117833.3,3,0,0,5831,1
15756932,0,2,1,1,82298.59,0
15726358,0,2,0,0,130686.59,0
15595228,0,1,0,1,52885.23,1
15782530,111093.01,1,1,0,68985.99,0
15592877,132657.55,1,1,0,35367.19,0
15651983,128882.49,1,1,1,196241.94,1
15746737,69129.59,1,1,1,170705.53,0
15774179,0,2,1,1,126477.41,0
15667265,121404.64,1,1,1,159618.17,0
15655123,131355.3,3,1,0,195395.33,1
15595917,102097.33,1,0,1,168285.85,0
15668385,154863.15,1,1,1,138052.51,0
15709476,99945.93,2,1,0,71179.31,0
15711218,121704.32,2,1,0,55556.3,0
15798659,0,2,1,0,31705.19,0
15663939,138782.76,1,1,1,186118.93,0
15694946,0,2,1,1,195580.28,0
15631912,136291.71,1,1,0,54113.38,0
15768816,107856.57,2,1,0,127528.84,0
15682268,108348.66,1,0,0,60231.74,1
15684801,93871.95,3,1,0,156878.42,1
15636428,0,1,1,0,182784.11,1
15809823,125860.2,1,0,0,129690.5,0
15699284,172713.44,1,1,0,113860.81,0
15786993,0,2,0,1,184524.74,0
15709441,0,1,1,1,36124.98,0
15710257,130786.92,1,0,1,121316.07,0
15582492,112367.34,1,1,0,185630.76,0
15575694,91091.06,2,1,0,71133.12,0
15756820,106198.5,1,0,1,32020.42,0
15766289,142669.93,2,1,0,162760.96,0
15593014,112833.35,1,0,1,175178.56,0
15584545,0,2,0,1,177099.71,0
15675949,0,2,1,1,66406.37,0
15672091,104336.43,2,0,0,59559.81,0
15801658,104305.74,1,0,1,175750.21,0
15706185,140187.1,2,1,1,174311.3,0
15789863,0,2,1,0,171716.81,0
15720943,114959.12,1,1,0,189362.39,1
15697997,164704.38,1,0,1,180716.1,1
15665416,119096.55,1,0,1,116977.89,0
15660200,0,2,1,1,185105.44,0
15619653,0,1,1,0,35046.97,1
15773447,0,1,1,0,36251,0
15739160,115465.28,1,1,0,103174.5,0
15689237,0,2,1,0,122642.09,0
15679297,184926.61,1,1,0,122937.57,0
15591433,85957.88,2,1,0,8757.39,0
15642725,114084.6,1,0,1,125782.29,0
15701962,166930.76,2,1,0,122487.73,0
15811613,0,1,1,0,20066.38,0
15741049,0,2,1,1,55473.15,0
15724423,107193.82,2,0,0,38962.94,0
15574305,116275.12,1,1,1,63795.8,0
15678168,0,2,1,1,163060.43,0
15697020,91068.56,1,1,0,26578.69,0
15610801,123049.21,1,0,1,5066.76,0
15745232,0,2,1,1,140497.67,0
15722758,0,2,0,0,146156.98,0
15792102,137781.65,1,0,0,199316.19,0
15675185,108128.96,2,1,1,103944.37,0
15801247,105317.73,2,1,0,138021.36,0
15725660,80569.73,1,0,0,68621.98,0
15638963,174852.89,1,1,1,28149.06,0
15800061,89158.94,3,1,0,135169.76,1
15578006,0,2,1,1,116537.96,0
15668504,89800.14,1,1,1,105922.69,0
15687491,101207.75,1,0,0,88211.12,1
15610403,106086.42,2,1,0,26900.63,0
15741094,0,2,1,1,3494.02,0
15807909,0,2,1,0,113163.17,0
15666141,101440.36,2,1,1,19324.5,0
15617134,0,2,1,0,189678.7,0
15783029,106603.74,2,1,1,26387.71,0
15622833,130420.2,2,0,0,106276.55,0
15746422,0,1,1,0,45015.38,0
15750839,45022.23,1,1,1,173495.77,0
15749130,74298.43,1,1,1,52581.96,0
15779862,133003.03,1,0,1,146339.27,1
15767871,0,2,1,1,182609.97,0
15679651,136689.66,1,1,0,197890.65,0
15576219,0,2,1,1,6225.63,0
15699247,0,2,1,1,123977.86,1
15619087,102520.37,1,1,1,170195.4,0
15605327,0,2,1,1,114190.3,0
15610140,0,2,1,0,27022.57,0
15791174,88382.01,1,0,1,59457,0
15602373,115049.15,2,1,0,165038.41,0
15762605,104796.54,1,1,1,154181.41,0
15598840,123082.08,1,1,0,134960.98,0
15744279,0,2,1,1,65708.5,0
15670619,0,2,0,0,117374.22,0
15599533,0,2,1,1,77703.19,0
15757837,88311.48,2,1,1,177651.38,0
15697574,0,3,1,1,60954.45,0
15578738,71872.19,1,1,1,151924.9,0
15762228,110046.93,2,1,0,26318.73,0
15614827,104430.08,1,1,1,147557.71,0
15789815,0,2,1,0,125918.17,0
15579781,138653.51,1,1,0,190803.37,0
15587013,102575.04,1,1,1,11043.54,0
15570932,137780.74,2,1,1,119100.05,1
15794661,0,2,1,0,140579.17,0
15581654,0,2,0,1,37731.95,0
15644296,105209.54,1,1,0,1852.58,0
15614420,109570.21,2,1,1,172049.84,0
15609653,118715.86,1,1,0,133591.11,1
15594577,0,2,1,1,192751.18,0
15584114,153393.18,2,1,1,193828.27,0
15673367,132603.36,1,1,0,55775.72,0
15685576,0,2,1,1,102280.29,0
15774727,129398.01,2,0,0,44965.44,0
15694288,0,2,1,0,170661.02,0
15603319,151352.74,1,0,0,197145.89,0
15759066,136836.49,1,1,0,192359.9,1
15814816,91592.06,1,1,0,141210.18,1
15724402,0,2,1,0,100557.03,0
15571059,0,1,1,0,130805.54,1
15674206,0,2,1,1,92606.98,0
15715160,165536.28,2,1,1,123956.83,0
15730448,62482.95,1,1,1,102758.43,0
15662067,68155.59,1,1,0,94876.65,0
15779581,55853.33,2,0,1,94811.85,1
15662901,0,2,0,1,67840.81,0
15689751,79589.43,1,0,0,4050.57,0
15667742,100880.76,1,0,1,134665.25,0
15738448,174330.35,2,0,0,181647.13,0
15680243,143390.51,1,1,0,33282.84,0
15745083,91415.76,1,0,0,27965,1
15708228,134366.42,1,1,0,68343.53,0
15628523,0,2,1,1,198161.07,0
15708196,88786.81,1,1,1,196858.4,0
15735549,96814.46,2,1,1,120511.03,0
15809347,160680.41,1,1,0,30886.35,0
15660866,0,2,1,0,2743.69,0
15766609,0,2,1,0,167778.62,0
15654230,145537.21,1,1,0,132404.64,0
15794566,0,2,1,1,144423.17,1
15800890,0,2,1,1,181204.5,0
15697424,119370.11,1,1,1,182726.22,1
15724536,0,2,1,1,120880.72,0
15735878,134381.52,1,0,0,26812.89,1
15707596,114888.74,2,1,1,66732.63,1
15657163,149332.48,2,1,0,100834.22,0
15622478,105061.74,3,1,0,107815.31,1
15779529,0,2,1,1,34665.79,0
15636023,0,1,1,1,147093.84,1
15582066,0,1,1,1,36942.35,0
15666675,155062.8,1,1,1,16460.77,0
15732987,88798.34,1,0,0,45610.63,0
15789432,0,2,1,0,184954.11,0
15663161,143139.87,1,0,0,47795.43,1
15694879,0,2,1,0,196789.9,0
15593715,107027.52,1,1,0,173425.68,0
15575002,140720.93,1,1,0,36221.18,0
15622171,80964.57,2,1,0,174738.2,0
15795224,178585.46,1,1,0,67131.3,1
15685346,135889.13,1,1,1,165692.03,0
15691808,134919.85,1,1,0,194691.95,0
15721007,115130.34,1,0,0,129525.5,1
15794253,138190.13,2,0,1,146511.2,0
15694453,131519.49,2,1,1,51752.18,0
15813113,0,1,1,0,35418.69,1
15614187,126935.98,2,0,1,57995.74,0
15619407,133707.09,1,1,1,108152.75,0
15646227,97893.2,1,1,0,166144.98,0
15660541,127900.03,1,1,0,101737.8,0
15753874,143835.47,1,0,1,33326.71,0
15617877,0,2,1,1,81140.09,0
15772073,0,1,1,0,140173.17,1
15701537,0,1,1,1,166513.49,1
15736228,129596.77,1,1,1,103232.6,0
15780572,0,2,1,0,120736.04,0
15769596,110407.44,2,0,0,15832.43,1
15586996,0,2,0,1,188772.45,0
15722061,142015.76,2,1,0,114323.66,0
15638003,81370.07,1,0,1,181534.04,0
15775590,69329.47,1,0,0,102640.52,1
15730688,116755.5,2,1,1,158585.17,1
15753102,83870.33,1,1,0,178722.24,0
15810075,130694.89,2,1,1,153955.38,1
15723373,117451.47,1,1,0,65374.86,0
15795298,206868.78,2,0,1,102986.15,0
15584320,111695.62,1,0,0,136643.84,0
15724161,137285.26,4,1,0,77063.63,1
15750056,149218.39,1,1,1,9633.01,0
15609637,0,2,0,1,43496.36,0
15794493,0,2,1,1,24267.28,0
15569641,130701.29,1,1,0,59354.24,1
15815236,0,2,0,0,28269.86,0
15811177,167949.48,1,1,0,143162.34,0
15680587,131254.81,1,1,0,20199.3,0
15672821,0,2,1,1,48606.92,0
15767681,0,2,0,1,89013.67,0
15600379,86656.13,1,0,1,59890.29,0
15801336,114737.26,1,1,1,106655.88,1
15721592,0,2,1,0,156439.56,0
15581282,0,1,1,0,24176.44,0
15746203,119817.33,1,0,1,43507.1,1
15583137,130806.99,2,1,1,132005.85,1
15680752,0,1,1,1,80496.71,1
15688172,0,2,1,0,88947.56,0
15791373,80931.75,1,0,0,12639.67,1
15589449,0,3,1,1,94248.16,1
15692819,132178.67,1,0,0,11865.76,0
15727467,0,2,1,0,141449.86,0
15734312,0,2,1,1,149457.81,0
15764604,164769.02,3,1,0,119814.25,1
15613014,107233.85,2,1,0,24924.92,0
15759684,176227.07,2,0,1,139481.53,0
15609669,109949.39,2,1,1,41268.65,0
15685536,0,2,1,1,1351.41,0
15750447,117738.81,1,1,0,147489.76,1
15663249,133292.45,1,1,0,111175.09,0
15638646,160474.59,1,1,1,95963.14,0
15734161,0,2,1,0,43128.95,0
15631070,154393.43,1,1,1,137674.96,1
15761950,110827.49,1,1,1,153383.54,1
15649668,145750.45,2,1,1,96660.76,0
15713912,109044.3,1,0,1,115818.16,0
15586757,75170.54,1,1,1,37898.5,0
15596522,0,2,1,0,145222.93,0
15625395,105795.9,1,1,1,41219.09,0
15760570,0,2,1,0,59249.83,0
15566689,0,2,1,1,116747.62,0
15725794,0,1,1,0,116249.72,1
15673539,118097.87,1,1,0,61257.83,0
15705298,172693.54,1,0,0,141798.98,0
15675791,129440.3,2,1,0,102638.35,0
15747043,0,2,0,0,13210.56,0
15736397,96471.2,1,1,0,35550.97,0
15678201,0,1,1,1,104469.06,1
15720745,140197.18,1,1,1,142935.83,0
15637593,0,2,1,0,195486.28,0
15598070,135946.26,1,1,0,63170,0
15787550,0,2,1,1,58320.06,0
15603942,81290.02,3,0,1,177747.03,1
15733973,0,1,1,0,19632.64,1
15596761,113715.36,1,1,0,18424.24,1
15652400,168883.08,1,0,1,18897.78,0
15717893,143421.74,1,1,0,97879.02,0
15622585,153644.39,1,1,1,63197.88,0
15733964,109330.06,1,1,1,75860.01,0
15753861,115095.88,2,0,0,78622.46,0
15747097,0,1,1,1,23598.23,1
15594762,183276.32,1,1,1,13460.27,0
15667417,68193.72,1,1,0,19998.31,0
15684861,0,2,0,0,185075.63,0
15742204,139729.54,1,0,1,135815.38,0
15623502,98365.33,1,1,1,44251.33,0
15774872,0,2,1,0,136349.55,0
15611191,122453.97,2,1,1,52693.99,0
15674331,132174.41,2,0,0,93767.03,0
15619465,0,2,0,1,197866.55,0
15575247,0,2,1,0,126812.85,0
15695679,104349.45,1,0,0,79503.05,0
15713463,138881.04,1,1,0,129936.53,1
15785170,116968.91,1,0,0,175094.62,0
15796351,105346.03,2,1,1,130379.5,0
15639576,136623.19,1,1,0,153228,0
15693264,0,2,1,1,111285.85,0
15589715,0,1,1,0,49553.38,1
15769902,0,2,1,1,98015.85,0
15587177,124445.52,1,1,0,88481.32,0
15814553,68999.66,2,1,1,66879.27,0
15601550,85768.42,1,1,1,24802.77,0
15664907,0,1,1,0,21312.16,1
15612465,100628,2,1,1,190263.78,0
15810800,0,1,1,1,72873.33,0
15665760,0,2,0,1,57764.65,0
15588080,0,1,1,0,110273.84,1
15776844,0,2,1,0,55500.17,0
15717560,125647.36,1,1,0,57541.08,1
15629739,100375.39,1,1,1,90384.26,0
15729908,0,1,0,0,120694.35,0
15716781,171922.72,1,0,1,178028.96,0
15646936,146810.99,2,1,1,180990.29,0
15768151,109032.23,1,0,1,155407.21,1
15579212,0,1,1,0,33676.48,1
15721835,0,1,1,0,89666.28,0
15800515,128653.59,1,1,0,127558.26,0
15591279,80387.81,1,0,1,77272.62,0
15587419,0,2,0,1,107665.68,1
15750335,108508.82,3,1,0,184044.8,1
15699619,155978.17,1,1,0,91510.71,0
15606472,0,1,1,1,87363.56,0
15778368,121175.56,1,1,0,117505.07,1
15671387,89349.47,2,0,0,180626.68,0
15573926,86131.71,2,0,0,93478.96,0
15709183,102346.86,1,1,1,114672.64,0
15577514,121263.62,1,1,1,13387.88,0
15778830,0,2,1,0,173240.52,0
15768072,0,1,0,0,27557.18,1
15768293,0,2,1,1,5552.37,0
15654456,149726.08,1,0,0,88307.87,1
15807525,0,2,1,0,33879.26,1
15574372,161274.05,2,1,0,181429.87,0
15671249,0,2,1,0,102655.31,0
15779744,103138.17,1,1,1,96555.42,0
15624755,109628.44,1,1,0,189366.03,0
15611430,0,1,1,0,12847.61,1
15774744,97286.16,2,1,0,143433.33,0
15629885,118004.26,1,1,0,183983.82,0
15708791,85534.83,1,0,0,169137.24,0
15793890,0,1,1,1,163365.85,1
15646091,95140.44,2,1,0,123181.44,1
15596984,0,1,1,1,16447.6,1
15800215,0,2,0,1,173948.4,0
15577806,75900.84,1,1,1,192154.66,0
15749381,126619.27,1,1,0,198224.38,0
15683758,111833.47,1,1,0,67202.74,0
15670615,0,2,1,0,68789.93,0
15715622,238387.56,1,0,1,147964.99,1
15707634,108698.96,2,1,1,161069.73,0
15806901,112687.69,1,1,1,127749.61,0
15775335,81556.89,2,1,0,191914.37,0
15724150,136596.85,1,1,1,185791.9,0
15627220,98807.45,1,0,0,184570.04,1
15672330,0,2,0,1,130446.65,0
15668521,0,2,1,1,82867.55,0
15807837,107499.7,1,1,1,187632.22,0
15592570,0,2,1,0,56759.79,0
15748589,0,2,1,0,34180.33,0
15635893,0,2,1,1,158545.25,0
15757632,176024.05,2,1,0,182337.98,0
15691863,0,2,1,1,84175.34,0
15706071,127631.62,1,0,1,22197.8,1
15654296,0,1,1,0,189641.11,0
15755018,109819.16,2,1,0,154491.39,0
15594041,138734.94,1,1,0,90020.74,0
15670587,111363.1,2,1,0,197264.35,0
15724527,0,2,1,1,31933.06,0
15801904,143988,2,1,0,8755.69,1
15658195,118838.75,1,1,1,52820.13,0
15630113,161637.75,1,1,1,20008.46,0
15784320,133793.89,1,1,1,34607.14,1
15676513,71553.83,1,1,0,177384.45,0
15574072,0,1,1,1,165702.64,0
15633854,0,2,1,0,167889.1,0
15618566,0,2,1,1,133122.62,0
15733014,64667.95,2,0,1,140454.14,0
15753343,121164.11,1,1,1,59938.81,0
15746076,0,2,1,0,12016.79,0
15608226,98903.06,1,1,1,81251.24,0
15605684,104158.84,1,1,0,134169.85,0
15638988,0,2,1,1,94888.6,0
15628767,139529.93,2,1,1,175696.16,1
15737977,0,2,0,1,96758.58,0
15758116,64646.7,1,1,0,128019.48,1
15575119,0,2,1,1,146895.36,1
15625126,0,2,1,1,139356.3,0
15567114,118894.22,1,0,0,2923.61,0
15672242,0,1,0,1,121232.51,0
15681327,0,2,1,1,2053.42,0
15802585,68213.99,1,1,1,6382.46,0
15740630,0,2,1,0,158750.13,0
15815420,139196,1,0,1,74028.36,0
15711468,0,2,1,1,44099.75,0
15799626,126345.55,1,0,1,17323,1
15659325,0,2,1,1,175043.69,0
15651352,0,1,1,0,146388.85,1
15684925,0,2,0,0,2465.8,0
15657439,0,2,1,1,47799.15,0
15574122,129278.43,1,0,0,165562.84,0
15720508,119558.35,1,0,0,72927.68,0
15599078,92467.58,1,1,0,38270.47,0
15702300,0,2,0,0,120893.07,0
15660735,0,2,1,0,188377.21,0
15671390,0,2,1,0,55902.93,0
15647385,99340.83,1,0,0,4523.74,1
15739223,0,2,1,1,102195.16,0
15631305,126833.79,2,1,0,60843.09,1
15809263,109676.52,1,1,1,25548.47,0
15640866,0,1,0,1,134462.29,0
15775663,134729.99,2,1,1,132702.64,0
15631800,98431.37,1,0,0,75698.44,0
15654292,130368.31,2,1,0,105642.43,0
15648320,123974.96,1,1,0,102153.75,0
15726747,138082.16,1,0,1,166677.54,0
15694510,129855.32,1,0,0,24218.65,0
15572291,132308.22,1,0,0,117122.5,0
15603465,155447.65,2,1,0,51871.95,1
15685628,124268.64,2,0,1,84321.03,0
15792729,176311.36,1,1,0,160213.27,0
15767414,99886.42,2,1,1,88695.19,0
15568044,0,2,1,1,6123.15,0
15751333,0,2,0,1,167749.54,0
15623062,85089.3,1,1,1,71638,0
15713621,134318.21,2,1,1,198064.52,0
15670668,75395.53,2,0,1,54914.92,0
15750638,116765.7,1,0,0,190659.17,1
15747878,0,1,1,1,51637.67,0
15726796,111501.66,1,1,1,119333.38,0
15754952,76595.08,2,0,0,127095.14,0
15652192,160541.36,2,0,0,93541.14,0
15681924,129728.6,1,1,0,89289.54,0
15763544,0,2,0,0,108762.16,0
15764431,130929.02,4,1,1,28238.25,1
15684010,116800.25,1,1,1,34130.43,0
15648881,101016.53,1,0,1,7926.35,1
15733303,0,2,1,1,27330.27,0
15643294,190566.65,1,1,1,79997.14,0
15749905,0,1,1,0,50213.81,1
15625175,97067.69,1,0,1,60920.03,1
15643967,92208.54,1,0,1,197699.8,1
15578251,186347.97,2,1,0,92809.73,0
15772573,103176.62,1,0,1,163516.16,0
15733234,0,1,1,1,62449.07,1
15721582,77270.08,2,1,1,115800.1,1
15628219,111911.63,1,1,1,110359.68,1
15571302,94216.05,1,1,1,78695.68,0
15637178,0,2,1,1,128378.04,0
15601184,0,2,1,0,155248.62,0
15629511,106770.82,1,1,0,123499.27,0
15570629,138089.97,2,1,1,99920.41,0
15665766,133191.19,2,0,1,53289.49,0
15693732,0,2,1,1,67622.34,0
15765982,74135.85,1,1,1,11783.1,1
15582016,99208.46,2,1,0,62402.38,0
15798024,92242.34,1,1,1,186235.98,0
15588622,108380.72,1,1,1,79005.95,0
15724863,91893.32,1,1,0,144870.28,1
15618213,85757.93,1,1,1,95481,0
15780411,0,2,0,0,820.46,0
15725429,96759.42,1,1,1,174777.98,0
15600626,0,2,1,1,8991.17,0
15668460,0,2,1,1,2797.27,0
15576263,0,1,1,0,22303.17,0
15720354,0,2,1,1,197562.08,0
15691624,132150.26,2,1,0,23067.97,0
15793196,0,2,0,1,190294.12,0
15633352,175443.75,1,1,0,113167.17,1
15750874,78990.15,1,1,1,124777.14,0
15588923,113743.37,1,1,0,124625.08,0
15715745,157624.84,1,1,1,49599.27,0
15611800,125163.62,2,1,1,151411.5,0
15576928,0,1,1,0,122964.18,0
15793693,0,1,1,1,57088.97,0
15581252,80922.75,1,1,0,7820.78,0
15797760,193354.86,2,1,0,149188.41,0
15790564,107648.94,2,1,1,134638.97,0
15593736,131769.04,1,0,0,184980.23,1
15595937,138992.48,2,0,0,122373.42,0
15815628,113899.92,1,0,0,80215.2,0
15782802,114450.32,1,1,1,14081.64,0
15627412,0,2,1,0,199390.45,0
15734609,0,2,1,1,7667.48,0
15710689,63609.92,1,0,0,74965.61,1
15565806,0,2,0,0,30583.95,0
15815530,75497.51,1,0,0,149682.78,0
15632272,0,2,1,0,92664.09,0
15684103,0,2,1,1,138423.1,0
15654519,0,2,1,1,3148.2,0
15767722,117704.73,1,1,0,197933.5,0
15654346,130463.55,2,1,1,37341.17,0
15660147,46161.18,1,1,1,79577.4,0
15814998,0,2,0,0,197602.29,0
15802207,110182.54,2,1,1,87537.32,0
15658668,0,2,0,0,41623.59,0
15715079,117221.15,1,1,0,168280.95,0
15570360,0,2,0,0,125986.18,0
15674678,79120.27,1,0,0,548.52,1
15780925,177069.24,2,1,1,96088.54,0
15688193,61636.97,1,0,0,107787.42,0
15778219,0,1,1,0,20510.79,0
15696514,104414.03,1,1,0,192026.02,0
15712303,159732.02,1,1,1,118188.15,0
15719090,89437.03,1,1,1,189540.95,0
15735632,0,1,1,1,63736.17,0
15619436,0,1,0,0,95740.37,0
15722404,0,2,1,1,127939.19,0
15662063,142400.77,1,1,1,193438.69,0
15745605,88011.4,1,1,1,90655.94,1
15636658,0,2,1,1,12067.39,0
15784130,154870.28,1,1,1,54191.38,0
15606755,0,2,1,0,58667.16,1
15801699,0,2,1,1,35687.43,0
15784097,118402.25,2,1,0,14288.93,0
15764654,87374.88,2,1,1,247.36,0
15612092,105397.8,1,1,0,78111.84,1
15610903,125341.69,1,1,0,79547.39,0
15705777,129164.88,1,1,1,193266.72,0
15661936,141004.46,1,1,0,105028.46,0
15700864,0,2,1,0,116106.52,0
15722965,89079.41,1,1,1,53179.21,1
15737521,103604.31,2,0,0,140947.05,0
15814465,182705.05,1,1,1,171837.06,0
15580988,0,2,1,1,123437.05,0
15789974,94598.48,1,0,0,197519.66,1
15713370,188241.05,2,0,0,183058.51,1
15748673,0,2,0,0,22710.72,0
15754919,0,2,0,1,69303.15,0
15641662,117469.91,2,0,0,63705.9,0
15813422,80790.74,1,1,0,116429.51,0
15713596,107735.93,1,0,1,58381.77,0
15791216,133379.41,1,1,0,177378.66,1
15689031,168066.87,1,1,0,35450.53,0
15763704,69014.49,2,0,0,164621.43,0
15631339,0,1,1,0,174435.48,0
15771509,98548.62,2,0,1,94047.75,0
15769586,0,2,1,1,119087.25,0
15656096,76554.06,1,1,1,184800.27,0
15585280,0,2,0,1,75035.48,0
15743582,107375.82,1,1,1,62703.38,0
15761692,122417.17,2,0,1,190882.69,0
15627840,0,1,0,1,91981.85,1
15778861,97188.62,1,0,0,91881.29,0
15770554,61297.05,2,1,1,7118.02,0
15806956,112666.67,1,0,0,11710.4,1
15701908,0,1,1,1,25904.12,0
15736990,157842.07,1,1,0,86911.49,0
15743714,91443.75,1,1,0,10958.18,0
15807993,110148.49,1,1,0,5790.9,1
15644686,53299.96,2,1,1,42855.97,0
15677377,0,2,1,1,78915.68,0
15626412,0,2,1,1,81409,0
15643679,70233.74,2,1,1,179252.73,0
15728456,0,1,1,0,42171.13,1
15630661,75212.28,1,1,0,58965.04,0
15734044,41299.03,1,0,1,102681.32,0
15705001,83286.56,1,1,0,125553.52,0
15809817,0,2,0,0,53478.02,0
15809137,0,1,0,0,198376.02,1
15751593,85668.59,1,1,0,105525.36,0
15626491,57327.04,1,0,1,47349,0
15765461,0,2,1,0,178822.32,0
15568120,69609.85,1,1,1,72127.83,0
15787161,129269.27,1,1,0,163504.33,0
15812324,0,2,1,1,190623.02,0
15588944,165350.61,2,0,0,140758.07,1
15694253,152105.57,2,0,1,132374.41,0
15759566,0,2,1,1,53949.98,0
15675675,106290.64,1,1,0,121982.73,0
15802060,100548.67,2,0,0,136983.77,0
15660505,106344.95,1,1,0,114371.33,1
15782630,137482.19,1,0,0,62389.35,0
15700710,116465.53,1,0,1,24435.77,0
15742834,0,1,1,1,10908.33,0
15806511,0,2,0,1,90977.48,0
15608166,127637.92,1,1,1,81062.93,0
15614230,0,2,1,1,61230.83,0
15729958,0,1,1,1,126837.72,0
15800814,81951.74,2,1,0,115668.53,0
15674727,147531.82,1,1,1,38819.45,0
15657779,0,2,1,1,86994.54,0
15801395,135120.72,1,0,0,195204.99,0
15757911,0,1,0,0,131301.74,0
15665340,0,2,0,1,100835.19,0
15787151,0,2,1,1,198969.78,0
15757821,0,2,0,0,41542.95,0
15600688,0,2,0,0,118272.07,0
15594878,28082.95,1,1,0,69586.27,1
15569248,0,2,1,0,149629.13,1
15812706,111087.5,1,0,1,146680.25,0
15645045,0,2,1,1,132809.18,0
15766746,127120.07,1,1,0,28707.69,0
15700383,115651.6,2,1,1,104706.29,0
15632551,77743.01,2,1,0,75335.68,0
15795129,0,2,1,0,136827.96,0
15650545,71996.09,1,1,1,139065.94,0
15612769,61581.97,1,1,1,70179.91,0
15710853,0,2,1,0,116160.04,0
15623712,0,3,1,0,83008.49,1
15653251,87873.39,1,0,0,188484.52,1
15755077,105617.73,2,1,1,133699.82,1
15808557,0,1,0,1,72172.13,1
15614687,148770.61,2,1,1,191057.76,0
15626882,94901.09,1,1,1,48233.75,0
15748034,174851.9,1,1,1,79178.31,0
15632324,0,2,1,1,162347.05,0
15761023,120847.11,1,1,0,7611.61,1
15761453,0,1,1,0,88890.05,0
15646726,0,1,0,0,63833.09,0
15637169,103267.8,1,1,1,78310.04,0
15636024,109699.08,1,1,1,37898.91,0
15801218,135133.39,1,0,1,179521.24,1
15642655,0,1,1,0,130726.96,0
15690130,137649.47,1,0,0,198714.29,0
15653753,113567.94,1,1,0,89543.25,0
